2021:01:22:11:20:22.214000,1611310822.214,597804.5746,7066371.7802,-2.4780,63.71141362,10.97944801,0.10,0.000, 0.00, 0.00,1.7747
2021:01:22:11:20:24.367000,1611310824.367,597810.0222,7066372.8525,-5.0240,63.71142172,10.97955886,0.38,0.000, 0.00, 0.00,1.7748
2021:01:22:11:20:25.370000,1611310825.37,597809.2755,7066375.1490,1.2530,63.71144253,10.97954520,1.29,0.000, 0.00, 0.00,1.7748
2021:01:22:11:20:25.370000,1611310825.37,597809.2754,7066375.1490,1.2530,63.71144253,10.97954520,1.29,0.000, 0.00, 0.00,1.7748
2021:01:22:11:20:25.370000,1611310825.37,597809.2755,7066375.1490,1.2530,63.71144253,10.97954520,1.29,0.000, 0.00, 0.00,1.7748
2021:01:22:11:20:25.370000,1611310825.37,597809.2754,7066375.1490,1.2530,63.71144253,10.97954520,1.29,0.000, 0.00, 0.00,1.7748
2021:01:22:11:20:25.370000,1611310825.37,597809.2754,7066375.1490,1.2530,63.71144253,10.97954520,1.29,0.000, 0.00, 0.00,1.7748
2021:01:22:11:21:29.571000,1611310889.571,597817.3077,7066382.8682,-80.5890,63.71150953,10.97971248,1.29,0.000, 0.00, 0.00,1.7750
2021:01:22:11:21:30.775000,1611310890.775,597878.8016,7066396.9828,-218.0710,63.71161902,10.98096501,0.61,0.000, 0.00, 0.00,1.7761
2021:01:22:11:21:30.775000,1611310890.775,597878.8016,7066396.9828,-218.0710,63.71161902,10.98096501,0.61,0.000, 0.00, 0.00,1.7761
2021:01:22:11:21:30.775000,1611310890.775,597878.8016,7066396.9828,-218.0710,63.71161902,10.98096501,0.61,0.000, 0.00, 0.00,1.7761
2021:01:22:11:21:30.775000,1611310890.775,597878.8016,7066396.9828,-218.0710,63.71161902,10.98096501,0.61,0.000, 0.00, 0.00,1.7761
2021:01:22:11:21:34.828000,1611310894.828,597819.1096,7066385.5456,-79.8050,63.71153304,10.97975060,0.20,0.000, 0.00, 0.00,1.7750
2021:01:22:11:21:34.828000,1611310894.828,597819.1096,7066385.5456,-79.8050,63.71153304,10.97975060,0.20,0.000, 0.00, 0.00,1.7750
2021:01:22:11:21:34.828000,1611310894.828,597819.1096,7066385.5456,-79.8050,63.71153304,10.97975060,0.20,0.000, 0.00, 0.00,1.7750
2021:01:22:11:21:34.828000,1611310894.828,597819.1096,7066385.5456,-79.8050,63.71153304,10.97975060,0.20,0.000, 0.00, 0.00,1.7750
2021:01:22:11:21:39.089000,1611310899.089,597819.6557,7066383.8264,-79.8320,63.71151747,10.97976057,0.20,0.000, 0.00, 0.00,1.7750
2021:01:22:11:21:39.089000,1611310899.089,597819.6542,7066383.8208,-79.8320,63.71151742,10.97976054,0.20,0.000, 0.00, 0.00,1.7750
2021:01:22:11:21:39.089000,1611310899.089,597819.6542,7066383.8208,-79.8320,63.71151742,10.97976054,0.20,0.000, 0.00, 0.00,1.7750
2021:01:22:11:21:39.089000,1611310899.089,597819.6542,7066383.8208,-79.8320,63.71151742,10.97976054,0.20,0.000, 0.00, 0.00,1.7750
2021:01:22:11:21:39.089000,1611310899.089,597819.6542,7066383.8208,-79.8320,63.71151742,10.97976054,0.20,0.000, 0.00, 0.00,1.7750
2021:01:22:11:22:03.598000,1611310923.598,597817.0371,7066378.3535,-81.8410,63.71146911,10.97970418,0.20,0.000, 0.00, 0.00,1.7750
2021:01:22:11:22:04.553000,1611310924.553,597827.1048,7066380.8412,-3.9090,63.71148862,10.97990935,0.13,0.000, 0.00, 0.00,1.7751
2021:01:22:11:22:05.612000,1611310925.612,597815.8575,7066380.9426,-82.3300,63.71149266,10.97968195,0.20,0.000, 0.00, 0.00,1.7749
2021:01:22:11:22:06.574000,1611310926.574,597826.9036,7066380.6779,-3.0290,63.71148722,10.97990518,0.16,0.000, 0.00, 0.00,1.7751
2021:01:22:11:22:06.574000,1611310926.574,597826.9036,7066380.6779,-3.0290,63.71148722,10.97990518,0.16,0.000, 0.00, 0.00,1.7751
2021:01:22:11:22:06.574000,1611310926.574,597826.9036,7066380.6779,-3.0290,63.71148722,10.97990518,0.16,0.000, 0.00, 0.00,1.7751
2021:01:22:11:22:06.574000,1611310926.574,597826.9036,7066380.6779,-3.0290,63.71148722,10.97990518,0.16,0.000, 0.00, 0.00,1.7751
2021:01:22:11:22:06.574000,1611310926.574,597826.9036,7066380.6779,-3.0290,63.71148722,10.97990518,0.16,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:08.688000,1611310988.688,597825.0514,7066386.1962,-2.9230,63.71153722,10.97987118,0.16,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:09.696000,1611310989.696,597824.7721,7066386.3383,-2.8510,63.71153858,10.97986562,0.19,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:10.781000,1611310990.781,597825.3609,7066385.1317,-5.1110,63.71152759,10.97987677,0.13,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:11.787000,1611310991.787,597824.9654,7066385.5386,-2.2570,63.71153135,10.97986903,0.13,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:12.805000,1611310992.805,597824.9783,7066384.7867,-4.2040,63.71152460,10.97986882,0.13,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:13.801000,1611310993.801,597824.9140,7066385.0098,-4.4120,63.71152662,10.97986766,0.28,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:14.811000,1611310994.811,597824.4133,7066386.2580,-6.8720,63.71153796,10.97985831,0.33,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:15.822000,1611310995.822,597824.6581,7066384.9843,-2.5240,63.71152646,10.97986247,0.14,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:16.915000,1611310996.915,597824.5705,7066385.6556,-2.7940,63.71153251,10.97986112,0.18,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:17.925000,1611310997.925,597824.5705,7066385.4667,-2.8870,63.71153082,10.97986100,0.18,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:18.932000,1611310998.932,597824.0941,7066386.6833,-1.8260,63.71154186,10.97985212,0.21,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:19.940000,1611310999.94,597824.5194,7066385.7333,-2.5680,63.71153322,10.97986013,0.21,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:20.949000,1611311000.949,597824.3346,7066386.2149,-2.7640,63.71153759,10.97985670,0.14,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:22.039000,1611311002.039,597824.3614,7066386.4126,-1.8830,63.71153936,10.97985736,0.22,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:23.057000,1611311003.057,597824.4652,7066386.0493,-2.3260,63.71153607,10.97985923,0.18,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:24.078000,1611311004.078,597824.9995,7066383.8648,-3.6290,63.71151633,10.97986867,0.43,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:25.089000,1611311005.089,597824.3981,7066385.8744,-2.3990,63.71153452,10.97985776,0.24,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:26.096000,1611311006.096,597824.4017,7066386.2730,-2.2690,63.71153809,10.97985809,0.15,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:27.102000,1611311007.102,597824.0027,7066386.6199,-2.6670,63.71154132,10.97985024,0.16,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:28.196000,1611311008.196,597823.8688,7066386.7156,-2.8220,63.71154221,10.97984759,0.27,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:29.196000,1611311009.196,597823.8849,7066386.8962,-2.1320,63.71154383,10.97984803,0.19,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:29.196000,1611311009.196,597823.8845,7066386.9088,-2.1320,63.71154394,10.97984803,0.19,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:30.221000,1611311010.221,597823.6730,7066387.3889,-2.0840,63.71154830,10.97984405,0.17,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:31.233000,1611311011.233,597823.8132,7066387.0286,-2.1880,63.71154503,10.97984666,0.24,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:32.239000,1611311012.239,597824.1097,7066386.7086,-2.4730,63.71154208,10.97985245,0.19,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:33.269000,1611311013.269,597823.5527,7066386.9343,-2.5040,63.71154426,10.97984133,0.16,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:34.354000,1611311014.354,597823.7479,7066387.1786,-2.8700,63.71154640,10.97984543,0.17,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:35.364000,1611311015.364,597823.4012,7066387.1087,-1.3310,63.71154587,10.97983838,0.17,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:36.364000,1611311016.364,597823.7969,7066387.1663,-2.9670,63.71154627,10.97984642,0.16,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:37.379000,1611311017.379,597823.3318,7066387.7541,-1.7740,63.71155167,10.97983738,0.15,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:37.379000,1611311017.379,597823.3318,7066387.7541,-1.7740,63.71155167,10.97983738,0.15,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:39.493000,1611311019.493,597823.2599,7066388.2295,-1.6900,63.71155596,10.97983622,0.26,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:40.505000,1611311020.505,597823.4822,7066387.8410,-3.5330,63.71155241,10.97984047,0.16,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:41.517000,1611311021.517,597823.2439,7066388.1441,-2.6330,63.71155520,10.97983584,0.21,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:42.529000,1611311022.529,597823.1477,7066389.5404,-5.5640,63.71156775,10.97983477,0.19,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:43.529000,1611311023.529,597823.0629,7066388.7090,-3.1930,63.71156031,10.97983254,0.19,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:44.544000,1611311024.544,597822.6946,7066390.1236,-2.1730,63.71157310,10.97982598,0.28,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:45.643000,1611311025.643,597823.2938,7066394.8479,-6.5190,63.71161531,10.97984106,0.66,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:46.657000,1611311026.657,597826.4516,7066391.8112,-3.2250,63.71158720,10.97990302,0.86,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:47.650000,1611311027.65,597823.0721,7066389.0459,-3.3010,63.71156333,10.97983294,0.29,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:47.650000,1611311027.65,597823.0721,7066389.0459,-3.3010,63.71156333,10.97983294,0.29,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:47.650000,1611311027.65,597823.0721,7066389.0459,-3.3010,63.71156333,10.97983294,0.29,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:47.650000,1611311027.65,597823.0721,7066389.0459,-3.3010,63.71156333,10.97983294,0.29,0.000, 0.00, 0.00,1.7751
2021:01:22:11:23:47.650000,1611311027.65,597823.0721,7066389.0459,-3.3010,63.71156333,10.97983294,0.29,0.000, 0.00, 0.00,1.7751
2021:01:22:11:27:54.948000,1611311274.948,597799.7028,7066362.8517,-3.3680,63.71133489,10.97934389,0.29,0.000, 0.00, 0.00,1.7746
2021:01:22:11:27:55.954000,1611311275.954,597799.1329,7066363.0142,-2.0400,63.71133651,10.97933247,0.10,0.000, 0.00, 0.00,1.7746
2021:01:22:11:27:55.954000,1611311275.954,597799.1330,7066363.0145,-2.0400,63.71133651,10.97933247,0.10,0.000, 0.00, 0.00,1.7746
2021:01:22:11:27:55.954000,1611311275.954,597799.1330,7066363.0145,-2.0400,63.71133651,10.97933247,0.10,0.000, 0.00, 0.00,1.7746
2021:01:22:11:27:55.954000,1611311275.954,597799.1330,7066363.0145,-2.0400,63.71133651,10.97933247,0.10,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:00.213000,1611311280.213,597798.5559,7066362.3844,-2.5050,63.71133102,10.97932040,0.11,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:00.213000,1611311280.213,597798.5571,7066362.3880,-2.5050,63.71133105,10.97932043,0.11,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:02.176000,1611311282.176,597798.6461,7066362.1408,-1.6700,63.71132881,10.97932207,0.09,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:03.191000,1611311283.191,597798.4719,7066362.3836,-1.8630,63.71133104,10.97931870,0.08,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:04.198000,1611311284.198,597798.3582,7066362.3938,-2.1890,63.71133116,10.97931641,0.07,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:05.209000,1611311285.209,597797.7620,7066362.5635,-2.0450,63.71133285,10.97930446,0.10,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:05.209000,1611311285.209,597797.7472,7066362.6049,-2.0450,63.71133322,10.97930419,0.10,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:06.300000,1611311286.3,597797.4110,7066362.2126,-1.4170,63.71132980,10.97929714,0.10,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:07.314000,1611311287.314,597797.4817,7066362.2106,-2.6200,63.71132976,10.97929857,0.10,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:08.313000,1611311288.313,597797.0019,7066362.3895,-1.9350,63.71133150,10.97928898,0.07,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:09.335000,1611311289.335,597796.7075,7066362.0223,-1.8540,63.71132829,10.97928279,0.09,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:10.343000,1611311290.343,597796.6493,7066362.1058,-1.9010,63.71132905,10.97928167,0.09,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:11.425000,1611311291.425,597794.6501,7066363.7056,-2.5770,63.71134396,10.97924224,0.10,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:11.425000,1611311291.425,597794.6501,7066363.7056,-2.5770,63.71134396,10.97924224,0.10,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:13.443000,1611311293.443,597796.1906,7066361.9079,-2.0430,63.71132740,10.97927227,0.12,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:14.462000,1611311294.462,597796.2231,7066361.8179,-2.1390,63.71132659,10.97927287,0.11,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:15.475000,1611311295.475,597795.8575,7066361.6821,-2.9250,63.71132547,10.97926539,0.17,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:16.483000,1611311296.483,597796.0494,7066361.8375,-2.1720,63.71132681,10.97926937,0.09,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:17.579000,1611311297.579,597795.9579,7066361.8044,-2.0890,63.71132654,10.97926750,0.07,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:18.581000,1611311298.581,597795.8193,7066362.4333,-2.0260,63.71133222,10.97926509,0.09,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:19.594000,1611311299.594,597795.6982,7066362.5985,-2.2080,63.71133373,10.97926274,0.09,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:20.613000,1611311300.613,597795.4316,7066362.7925,-2.4660,63.71133555,10.97925747,0.08,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:21.634000,1611311301.634,597795.3447,7066363.0004,-2.2950,63.71133744,10.97925584,0.07,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:21.634000,1611311301.634,597795.3447,7066363.0004,-2.2950,63.71133744,10.97925584,0.07,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:23.743000,1611311303.743,597797.0522,7066361.7098,-1.3340,63.71132539,10.97928957,0.15,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:24.760000,1611311304.76,597794.5994,7066364.0239,-2.2130,63.71134682,10.97924141,0.09,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:25.775000,1611311305.775,597794.5679,7066364.0757,-2.1170,63.71134730,10.97924081,0.08,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:26.780000,1611311306.78,597795.7452,7066363.7699,-2.7300,63.71134423,10.97926443,0.14,0.000, 0.00, 0.00,1.7746
2021:01:22:11:28:27.792000,1611311307.792,597794.1145,7066363.0637,-2.3760,63.71133835,10.97923101,0.12,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:28.878000,1611311308.878,597795.0781,7066363.0223,-1.9370,63.71133771,10.97925047,0.13,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:29.887000,1611311309.887,597794.1343,7066362.6811,-1.5900,63.71133491,10.97923116,0.14,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:30.898000,1611311310.898,597794.1418,7066362.7584,-2.0240,63.71133560,10.97923137,0.13,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:31.911000,1611311311.911,597794.0945,7066363.0126,-2.7640,63.71133789,10.97923057,0.09,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:32.921000,1611311312.921,597794.0626,7066362.9293,-2.5410,63.71133716,10.97922987,0.10,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:33.927000,1611311313.927,597794.3059,7066362.9969,-2.1530,63.71133769,10.97923483,0.08,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:35.016000,1611311315.016,597793.8697,7066363.1444,-1.8830,63.71133914,10.97922610,0.07,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:36.030000,1611311316.03,597794.0872,7066363.3574,-2.4530,63.71134099,10.97923064,0.08,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:37.045000,1611311317.045,597794.2920,7066363.4086,-1.8510,63.71134139,10.97923481,0.09,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:38.046000,1611311318.046,597794.3408,7066363.1776,-1.9860,63.71133931,10.97923565,0.09,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:39.061000,1611311319.061,597794.7043,7066362.7852,-1.7650,63.71133569,10.97924276,0.09,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:40.063000,1611311320.063,597793.8913,7066363.1305,-2.2130,63.71133901,10.97922653,0.04,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:41.164000,1611311321.164,597794.0636,7066363.2275,-2.2270,63.71133983,10.97923008,0.09,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:42.182000,1611311322.182,597794.0847,7066362.9549,-2.1870,63.71133738,10.97923033,0.07,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:43.200000,1611311323.2,597794.1280,7066362.9072,-2.1820,63.71133694,10.97923118,0.07,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:43.200000,1611311323.2,597794.1303,7066362.9167,-2.1820,63.71133702,10.97923123,0.07,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:44.222000,1611311324.222,597794.0379,7066362.6958,-2.0270,63.71133507,10.97922923,0.07,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:45.225000,1611311325.225,597793.8667,7066362.6277,-1.9600,63.71133451,10.97922572,0.08,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:46.310000,1611311326.31,597794.2268,7066362.6145,-1.9800,63.71133429,10.97923299,0.07,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:47.317000,1611311327.317,597794.2965,7066362.5918,-2.0180,63.71133406,10.97923439,0.07,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:48.322000,1611311328.322,597794.2685,7066362.3271,-2.2030,63.71133170,10.97923366,0.07,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:49.348000,1611311329.348,597793.1963,7066361.2812,-3.4760,63.71132261,10.97921132,0.17,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:49.348000,1611311329.348,597793.1963,7066361.2812,-3.4760,63.71132261,10.97921132,0.17,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:51.366000,1611311331.366,597793.7269,7066361.6651,-2.5750,63.71132591,10.97922229,0.14,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:52.448000,1611311332.448,597794.6489,7066361.4928,-1.7890,63.71132411,10.97924083,0.10,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:53.472000,1611311333.472,597794.3542,7066361.7881,-2.3140,63.71132684,10.97923505,0.04,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:54.469000,1611311334.469,597794.2117,7066361.8869,-1.8710,63.71132776,10.97923223,0.10,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:55.492000,1611311335.492,597793.8007,7066361.5765,-2.6530,63.71132510,10.97922373,0.13,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:56.497000,1611311336.497,597794.8635,7066360.4270,-2.5140,63.71131449,10.97924450,0.15,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:57.581000,1611311337.581,597794.3116,7066361.1518,-2.2500,63.71132114,10.97923379,0.08,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:58.607000,1611311338.607,597794.2479,7066360.9000,-2.9000,63.71131890,10.97923235,0.12,0.000, 0.00, 0.00,1.7745
2021:01:22:11:28:59.610000,1611311339.61,597793.8829,7066361.7846,-2.5970,63.71132694,10.97922552,0.07,0.000, 0.00, 0.00,1.7745
2021:01:22:11:29:00.616000,1611311340.616,597793.9915,7066361.2743,-2.5820,63.71132233,10.97922740,0.08,0.000, 0.00, 0.00,1.7745
2021:01:22:11:29:01.619000,1611311341.619,597793.7381,7066360.9607,-2.5550,63.71131959,10.97922207,0.08,0.000, 0.00, 0.00,1.7745
2021:01:22:11:29:02.635000,1611311342.635,597793.8409,7066361.1439,-2.7380,63.71132120,10.97922427,0.07,0.000, 0.00, 0.00,1.7745
2021:01:22:11:29:03.720000,1611311343.72,597794.0826,7066361.5909,-2.4890,63.71132515,10.97922944,0.08,0.000, 0.00, 0.00,1.7745
2021:01:22:11:29:04.733000,1611311344.733,597794.4151,7066360.2513,-2.5170,63.71131304,10.97923532,0.10,0.000, 0.00, 0.00,1.7745
2021:01:22:11:29:05.737000,1611311345.737,597794.2329,7066361.5179,-2.3480,63.71132445,10.97923243,0.04,0.000, 0.00, 0.00,1.7745
